timestamp,time,author,message
1604993216428748,-36:36,Trevor Arosi,So Hawks too have rotten apples amongst them re Hangwani Mulaudzi peeeeww
1604993298393304,-35:15,Ayjay York,hawks are a disgrace... I concur
1604993323741249,-34:49,Cassandra Cronje,@Gert Peens I believe that COPE has laid a charge against Dudu for reveliling the identity of Mr X. Not sure if Zondo will rule today. I hope so.
1604993473645081,-32:19,Ayjay York,"if chair is not careful, dudu, zuma could make a tag circus out of this commission, they have nothing to lose now the net is closing"
1604993954509358,-24:18,ALTA,@zip reeper ek jou gemis gister
1604993999573501,-23:33,FieliesSA,Do we have any news yet if x-president Zuma will be apearing(in any way)?
1604994017726918,-23:15,ALTA,fielies GM
1604994196410843,-20:17,Gert Peens,"@Cassandra cronje , thanks and yeah I saw that in the news to but her team was meant to submit yesterday so he could rule on her today, let's see what happens then"
1604994329312117,-18:04,FieliesSA,@ALTA Morning!
1604994360424182,-17:33,ALTA,Aubrey GM
1604994397338269,-16:56,Xolani J Masemula,"Hello earlybirds,"
1604994411632244,-16:41,FieliesSA,As far as I know he might appear between 16 and 20 Nov but I have not heard anything yet
1604994429345605,-16:24,ALTA,Xolani GM
1604994472121097,-15:41,Xolani J Masemula,"Hiii @ALTA, yeah someone is asking if Zuma will be showing up I'm also wondering, anything in the media?"
1604994567841978,-14:05,Heather Durr,Hi @ALTA
1604994592205846,-13:41,ALTA,fielies i bet Louis C 12 vetkoeke mr zuma will be here DCJ will not take nonsense from mr zuma he must tell everything its the right thing to do
1604994622105359,-13:11,ALTA,@Heather Durr hi hi
1604994664447288,-12:28,Heather Durr,@ALTA Everyone is ignoring me today
1604994813497418,-9:59,Aubrey De Bliquy,@ALTA GM
1604994830523535,-9:42,ALTA,@Heather Durr i checked now theres nothing from you refresh your youtube. i see zip is also ignoring me
1604994884914790,-8:48,Aubrey De Bliquy,Hello @Heather Durr Just say I am very flattered by this highly co-ordinated effort to ignore me. LOL
1604994940600873,-7:52,ALTA,@Heather Durr if i could send you a screenshot you will see theres nothing on from you but i guess i cant send a screenshot on youtube
1604994959098449,-7:34,Pastor J.J,@ALTA @Heather Durr Can either of you see my chats?
1604994995214371,-6:58,Aubrey De Bliquy,GM @Pastor J.J
1604995089582529,-5:23,ALTA,@Pastor J.J only on 09h55 your text came through
1604995139184706,-4:34,ALTA,@Heather Durr can you see pastor??
1604995139893293,-4:33,Blake Yogi,Who remembers how Kate was crying when the application was brought to conceal his identity
1604995160078351,-4:13,PAT WILSON,now you know what it is like to be ignored. simply because you have been pre judged by whose standards
1604995177272997,-3:56,Blake Yogi,@Gert that ruling is what we are all waiting for.
1604995199601579,-3:33,Blake Yogi,🤸‍♂️🤸‍♂️🤸‍♂️
1604995210779536,-3:22,Joy Smith's,we are ready
1604995219349575,-3:14,Itumeleng Maletswa,why should people be consent about costs of Zondo commission as compared to how much haynas took..anyway Morning
1604995242677180,-2:50,Heather Durr,@Pastor J.J Yes-thank you
1604995245905332,-2:47,Marius Strydom,More more. Hoop daars aksie vandag
1604995271414837,-2:22,ALTA,@Marius Strydom goeie more
1604995286308935,-2:07,Goran Djocik,morning what time does the commission start today?
1604995294016878,-1:59,Xolani J Masemula,"I really hope that he shows up and faces his crimes,"
1604995299964452,-1:53,Mondli Nohashe,Where is Dudu Myeni ?
1604995328797462,-1:24,zip reeper,"hi Alta , Pastor , et al"
1604995335594432,-1:17,Xolani J Masemula,"Prolly gonna be as useless as Dudu though,"
1604995341781235,-1:11,Mondli Nohashe,Is Dudu in Dubai or behind bars ?
1604995343751197,-1:09,ALTA,@PAT WILSON you are so wrong my dear.... sabc dont show all the texts .... refresh your youtube
1604995345955414,-1:07,Pastor J.J,@zip reeper Morning my friend
1604995347733236,-1:05,Marius Strydom,👍
1604995353876896,-0:59,Trevor Arosi,10:02
1604995355859227,-0:57,Goran Djocik,Dudu is in polsmoor prison
1604995356955750,-0:56,Blake Yogi,@Itumeleng. I agree. Also to dig up the rot of all SOEs over the years is going to cost. But guess what. the corruption combined is worth way more.
1604995370507920,-0:42,ALTA,goran GM
1604995405500394,-0:07,ALTA,@zip reeper is jy ok my vriend
1604995409361718,-0:04,Goran Djocik,did zondo oversleep this morning? I thought it would start at 10am
1604995433034830,0:09,Kieron Sinewave,mornings
1604995433614586,0:09,Heather Durr,We have a vaccine
